timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM,,n,timestamp,baroPressurePa
2001112,102772.998,287.5300001,119.5829102,,429,2001112,102772.998
2001168,102772.998,287.5300001,119.5829102,,430,2001168,102772.998
2001224,102771.9971,287.5300001,119.5007171,,431,2001224,102771.9971
2001280,102771.9971,287.5300001,119.5007171,,432,2001280,102771.9971
2001336,102775,287.5300001,119.7472945,,433,2001336,102775
2001393,102773.999,287.5300001,119.6651027,,434,2001393,102773.999
2001449,102775,287.5300001,119.7472945,,435,2001449,102775
2001505,102773.999,287.5300001,119.6651027,,436,2001505,102773.999
2001561,102772.998,287.5300001,119.5829102,,437,2001561,102772.998
2001617,102772.998,287.5300001,119.5829102,,438,2001617,102772.998
2001674,102776.001,287.5300001,119.8294856,,439,2001674,102776.001
2001730,102770.9961,287.5300001,119.4185234,,440,2001730,102770.9961
2001786,102768.9941,287.5300001,119.254134,,441,2001786,102768.9941
2001842,102772.998,287.5300001,119.5829102,,442,2001842,102772.998
2001899,102773.999,287.5300001,119.6651027,,443,2001899,102773.999
2001955,102771.9971,287.5400003,119.5048733,,444,2001955,102771.9971
2002011,102772.998,287.5300001,119.5829102,,445,2002011,102772.998
2002067,102775,287.5400003,119.7514592,,446,2002067,102775
2002123,102772.998,287.5400003,119.5870693,,447,2002123,102772.998
2002180,102770.9961,287.5400003,119.4226767,,448,2002180,102770.9961
2002236,102780.0049,287.5400003,120.1624228,,449,2002236,102780.0049
2002292,102771.9971,287.5400003,119.5048733,,450,2002292,102771.9971
2002348,102770.9961,287.5300001,119.4185234,,451,2002348,102770.9961
2002404,102775,287.5400003,119.7514592,,452,2002404,102775
2002460,102771.9971,287.5400003,119.5048733,,453,2002460,102771.9971
2002517,102773.999,287.5400003,119.6692646,,454,2002517,102773.999
2002573,102777.002,287.5400003,119.9158466,,455,2002573,102777.002
2002629,102771.9971,287.5400003,119.5048733,,456,2002629,102771.9971
2002685,102778.0029,287.5400003,119.9980393,,457,2002685,102778.0029
2002741,102772.998,287.5400003,119.5870693,,458,2002741,102772.998
2002798,102772.998,287.5400003,119.5870693,,459,2002798,102772.998
2002854,102777.002,287.5400003,119.9158466,,460,2002854,102777.002
2002910,102773.999,287.5400003,119.6692646,,461,2002910,102773.999
2002967,102773.999,287.5400003,119.6692646,,462,2002967,102773.999
2003023,102772.998,287.5400003,119.5870693,,463,2003023,102772.998
2003079,102772.998,287.5400003,119.5870693,,464,2003079,102772.998
2003135,102775,287.5400003,119.7514592,,465,2003135,102775
2003191,102775,287.5400003,119.7514592,,466,2003191,102775
2003248,102773.999,287.5400003,119.6692646,,467,2003248,102773.999
2003304,102776.001,287.5400003,119.8336532,,468,2003304,102776.001
2003360,102773.999,287.5400003,119.6692646,,469,2003360,102773.999
2003416,102773.999,287.5400003,119.6692646,,470,2003416,102773.999
2003472,102772.998,287.5400003,119.5870693,,471,2003472,102772.998
2003529,102775,287.5400003,119.7514592,,472,2003529,102775
2003585,102775,287.5400003,119.7514592,,473,2003585,102775
2003641,102773.999,287.5400003,119.6692646,,474,2003641,102773.999
2003697,102773.999,287.5400003,119.6692646,,475,2003697,102773.999
2003753,102772.998,287.5400003,119.5870693,,476,2003753,102772.998
2003810,102778.0029,287.5400003,119.9980393,,477,2003810,102778.0029
2003866,102773.999,287.5400003,119.6692646,,478,2003866,102773.999
2003922,102776.001,287.5400003,119.8336532,,479,2003922,102776.001
2003978,102772.998,287.5400003,119.5870693,,480,2003978,102772.998
2004035,102773.999,287.5400003,119.6692646,,481,2004035,102773.999
2004091,102770.9961,287.5400003,119.4226767,,482,2004091,102770.9961
2004147,102776.001,287.5400003,119.8336532,,483,2004147,102776.001
2004203,102771.9971,287.5400003,119.5048733,,484,2004203,102771.9971
2004259,102777.002,287.5400003,119.9158466,,485,2004259,102777.002
2004316,102776.001,287.5400003,119.8336532,,486,2004316,102776.001
2004372,102770.9961,287.5400003,119.4226767,,487,2004372,102770.9961
2004428,102773.999,287.5400003,119.6692646,,488,2004428,102773.999
2004484,102770.9961,287.5400003,119.4226767,,489,2004484,102770.9961
2004540,102770.9961,287.5400003,119.4226767,,490,2004540,102770.9961
2004597,102770.9961,287.5400003,119.4226767,,491,2004597,102770.9961
2004653,102775,287.5400003,119.7514592,,492,2004653,102775
2004709,102772.998,287.5400003,119.5870693,,493,2004709,102772.998
2004765,102772.998,287.5400003,119.5870693,,494,2004765,102772.998
2004822,102771.9971,287.5400003,119.5048733,,495,2004822,102771.9971
2004878,102772.998,287.5400003,119.5870693,,496,2004878,102772.998
2004934,102777.002,287.5400003,119.9158466,,497,2004934,102777.002
2004990,102772.998,287.5400003,119.5870693,,498,2004990,102772.998
2005046,102771.9971,287.5400003,119.5048733,,499,2005046,102771.9971
2005103,102771.9971,287.5400003,119.5048733,,500,2005103,102771.9971
2005159,102777.002,287.5400003,119.9158466,,501,2005159,102777.002
2005215,102772.998,287.5400003,119.5870693,,502,2005215,102772.998
2005271,102771.9971,287.5400003,119.5048733,,503,2005271,102771.9971
2005327,102776.001,287.5499996,119.8378205,,504,2005327,102776.001
2005384,102772.998,287.5400003,119.5870693,,505,2005384,102772.998
2005440,102770.9961,287.5400003,119.4226767,,506,2005440,102770.9961
2005496,102772.998,287.5400003,119.5870693,,507,2005496,102772.998
2005552,102773.999,287.5400003,119.6692646,,508,2005552,102773.999
2005608,102771.9971,287.5400003,119.5048733,,509,2005608,102771.9971
2005665,102770.9961,287.5400003,119.4226767,,510,2005665,102770.9961
2005721,102769.9951,287.5400003,119.3404795,,511,2005721,102769.9951
2005777,102770.9961,287.5400003,119.4226767,,512,2005777,102770.9961
2005833,102771.9971,287.5400003,119.5048733,,513,2005833,102771.9971
2005889,102773.999,287.5400003,119.6692646,,514,2005889,102773.999
2005946,102775,287.5499996,119.7556236,,515,2005946,102775
2006002,102770.9961,287.5400003,119.4226767,,516,2006002,102770.9961
2006058,102775,287.5400003,119.7514592,,517,2006058,102775
2006114,102770.9961,287.5400003,119.4226767,,518,2006114,102770.9961
2006170,102773.999,287.5499996,119.6734261,,519,2006170,102773.999
2006227,102775,287.5499996,119.7556236,,520,2006227,102775
2006283,102776.001,287.5400003,119.8336532,,521,2006283,102776.001
2006339,102773.999,287.5400003,119.6692646,,522,2006339,102773.999
2006395,102777.002,287.5499996,119.9200167,,523,2006395,102777.002
2006451,102775,287.5400003,119.7514592,,524,2006451,102775
2006508,102773.999,287.5400003,119.6692646,,525,2006508,102773.999
2006564,102772.998,287.5499996,119.591228,,526,2006564,102772.998
2006620,102772.998,287.5400003,119.5870693,,527,2006620,102772.998
2006676,102772.998,287.5499996,119.591228,,528,2006676,102772.998
2006732,102772.998,287.5499996,119.591228,,529,2006732,102772.998
2006788,102772.998,287.5499996,119.591228,,530,2006788,102772.998
2006845,102777.002,287.5400003,119.9158466,,531,2006845,102777.002
2006901,102772.998,287.5499996,119.591228,,532,2006901,102772.998
2006957,102769.9951,287.5400003,119.3404795,,533,2006957,102769.9951
2007014,102772.998,287.5400003,119.5870693,,534,2007014,102772.998
2007070,102770.9961,287.5400003,119.4226767,,535,2007070,102770.9961
2007126,102772.998,287.5400003,119.5870693,,536,2007126,102772.998
2007182,102771.9971,287.5400003,119.5048733,,537,2007182,102771.9971
2007238,102776.001,287.5499996,119.8378205,,538,2007238,102776.001
2007295,102775,287.5499996,119.7556236,,539,2007295,102775
2007351,102775,287.5400003,119.7514592,,540,2007351,102775
2007407,102771.9971,287.5400003,119.5048733,,541,2007407,102771.9971
2007463,102773.999,287.5400003,119.6692646,,542,2007463,102773.999
2007519,102775,287.5400003,119.7514592,,543,2007519,102775
2007575,102772.998,287.5400003,119.5870693,,544,2007575,102772.998
2007632,102773.999,287.5499996,119.6734261,,545,2007632,102773.999
2007688,102772.998,287.5499996,119.591228,,546,2007688,102772.998
2007744,102773.999,287.5400003,119.6692646,,547,2007744,102773.999
2007800,102773.999,287.5400003,119.6692646,,548,2007800,102773.999
2007856,102775,287.5400003,119.7514592,,549,2007856,102775
2007913,102772.998,287.5499996,119.591228,,550,2007913,102772.998
2007969,102772.998,287.5499996,119.591228,,551,2007969,102772.998
2008025,102771.9971,287.5499996,119.5090292,,552,2008025,102771.9971
2008081,102772.998,287.5499996,119.591228,,553,2008081,102772.998
2008138,102772.998,287.5400003,119.5870693,,554,2008138,102772.998
2008194,102772.998,287.5499996,119.591228,,555,2008194,102772.998
2008250,102770.9961,287.5499996,119.4268297,,556,2008250,102770.9961
2008306,102769.9951,287.5499996,119.3446296,,557,2008306,102769.9951
2008363,102773.999,287.5499996,119.6734261,,558,2008363,102773.999
2008419,102770.9961,287.5499996,119.4268297,,559,2008419,102770.9961
2008475,102773.999,287.5499996,119.6734261,,560,2008475,102773.999
2008531,102772.998,287.5499996,119.591228,,561,2008531,102772.998
2008587,102775,287.5499996,119.7556236,,562,2008587,102775
2008643,102771.9971,287.5499996,119.5090292,,563,2008643,102771.9971
2008700,102777.002,287.5499996,119.9200167,,564,2008700,102777.002
2008756,102773.999,287.5499996,119.6734261,,565,2008756,102773.999
2008812,102770.9961,287.5499996,119.4268297,,566,2008812,102770.9961
2008868,102773.999,287.5499996,119.6734261,,567,2008868,102773.999
2008925,102773.999,287.5499996,119.6734261,,568,2008925,102773.999
2008981,102772.998,287.5499996,119.591228,,569,2008981,102772.998
2009037,102773.999,287.5499996,119.6734261,,570,2009037,102773.999
2009093,102775,287.5499996,119.7556236,,571,2009093,102775
2009149,102769.9951,287.5499996,119.3446296,,572,2009149,102769.9951
2009206,102771.9971,287.5499996,119.5090292,,573,2009206,102771.9971
2009262,102771.9971,287.5499996,119.5090292,,574,2009262,102771.9971
2009318,102775,287.5499996,119.7556236,,575,2009318,102775
2009374,102775,287.5499996,119.7556236,,576,2009374,102775
2009430,102771.9971,287.5499996,119.5090292,,577,2009430,102771.9971
2009486,102775,287.5499996,119.7556236,,578,2009486,102775
2009543,102778.0029,287.5499996,120.0022123,,579,2009543,102778.0029
2009599,102775,287.5499996,119.7556236,,580,2009599,102775
2009655,102775,287.5499996,119.7556236,,581,2009655,102775
2009711,102769.9951,287.5499996,119.3446296,,582,2009711,102769.9951
2009767,102771.9971,287.5499996,119.5090292,,583,2009767,102771.9971
2009824,102773.999,287.5499996,119.6734261,,584,2009824,102773.999
2009880,102775,287.5499996,119.7556236,,585,2009880,102775
2009936,102772.998,287.5499996,119.591228,,586,2009936,102772.998
2009992,102772.998,287.5499996,119.591228,,587,2009992,102772.998
2010049,102770.9961,287.5499996,119.4268297,,588,2010049,102770.9961
2010105,102776.001,287.5499996,119.8378205,,589,2010105,102776.001
2010161,102771.9971,287.5499996,119.5090292,,590,2010161,102771.9971
2010217,102775,287.5499996,119.7556236,,591,2010217,102775
2010273,102773.999,287.5499996,119.6734261,,592,2010273,102773.999
2010329,102770.9961,287.5499996,119.4268297,,593,2010329,102770.9961
2010386,102770.9961,287.5499996,119.4268297,,594,2010386,102770.9961
2010442,102771.9971,287.5499996,119.5090292,,595,2010442,102771.9971
2010498,102772.998,287.5499996,119.591228,,596,2010498,102772.998
2010554,102771.9971,287.5499996,119.5090292,,597,2010554,102771.9971
2010610,102771.9971,287.5499996,119.5090292,,598,2010610,102771.9971
2010667,102775,287.5499996,119.7556236,,599,2010667,102775
2010723,102771.9971,287.5499996,119.5090292,,600,2010723,102771.9971
2010779,102772.998,287.5499996,119.591228,,601,2010779,102772.998
2010835,102772.998,287.5499996,119.591228,,602,2010835,102772.998
2010891,102773.999,287.5499996,119.6734261,,603,2010891,102773.999
2010947,102776.001,287.5499996,119.8378205,,604,2010947,102776.001
2011004,102771.9971,287.5400003,119.5048733,,605,2011004,102771.9971
2011060,102772.998,287.5499996,119.591228,,606,2011060,102772.998
2011116,102771.9971,287.5499996,119.5090292,,607,2011116,102771.9971
2011173,102768.9941,287.5499996,119.2624289,,608,2011173,102768.9941
2011229,102773.999,287.5499996,119.6734261,,609,2011229,102773.999
2011285,102770.9961,287.5499996,119.4268297,,610,2011285,102770.9961
2011341,102772.998,287.5499996,119.591228,,611,2011341,102772.998
2011397,102770.9961,287.5499996,119.4268297,,612,2011397,102770.9961
2011454,102768.9941,287.5499996,119.2624289,,613,2011454,102768.9941
2011510,102772.998,287.5499996,119.591228,,614,2011510,102772.998
2011566,102775,287.5499996,119.7556236,,615,2011566,102775
2011622,102773.999,287.5499996,119.6734261,,616,2011622,102773.999
2011678,102772.998,287.5499996,119.591228,,617,2011678,102772.998
2011735,102769.9951,287.5499996,119.3446296,,618,2011735,102769.9951
2011791,102770.9961,287.5499996,119.4268297,,619,2011791,102770.9961
2011847,102775,287.5499996,119.7556236,,620,2011847,102775
2011903,102771.9971,287.5499996,119.5090292,,621,2011903,102771.9971
2011959,102771.9971,287.5499996,119.5090292,,622,2011959,102771.9971
2012016,102773.999,287.5499996,119.6734261,,623,2012016,102773.999
2012072,102775,287.5499996,119.7556236,,624,2012072,102775
2012128,102771.9971,287.5499996,119.5090292,,625,2012128,102771.9971
2012184,102771.9971,287.5499996,119.5090292,,626,2012184,102771.9971
2012241,102769.9951,287.5499996,119.3446296,,627,2012241,102769.9951
2012297,102771.9971,287.5499996,119.5090292,,628,2012297,102771.9971
2012353,102771.9971,287.5499996,119.5090292,,629,2012353,102771.9971
2012409,102771.9971,287.5499996,119.5090292,,630,2012409,102771.9971
2012465,102773.999,287.5499996,119.6734261,,631,2012465,102773.999
2012522,102776.001,287.5499996,119.8378205,,632,2012522,102776.001
2012578,102773.999,287.5499996,119.6734261,,633,2012578,102773.999
2012634,102773.999,287.5499996,119.6734261,,634,2012634,102773.999
2012690,102771.9971,287.5499996,119.5090292,,635,2012690,102771.9971
2012746,102776.001,287.5499996,119.8378205,,636,2012746,102776.001
2012803,102772.998,287.5499996,119.591228,,637,2012803,102772.998
2012859,102773.999,287.5499996,119.6734261,,638,2012859,102773.999
2012915,102773.999,287.5499996,119.6734261,,639,2012915,102773.999
2012971,102768.0054,287.5499996,119.1812299,,640,2012971,102768.0054
2013027,102776.001,287.5499996,119.8378205,,641,2013027,102776.001
2013084,102772.998,287.5499996,119.591228,,642,2013084,102772.998
2013140,102776.001,287.5499996,119.8378205,,643,2013140,102776.001
2013196,102768.9941,287.5499996,119.2624289,,644,2013196,102768.9941
2013252,102771.9971,287.5499996,119.5090292,,645,2013252,102771.9971
2013308,102770.9961,287.5400003,119.4226767,,646,2013308,102770.9961
2013365,102775,287.5499996,119.7556236,,647,2013365,102775
2013421,102770.9961,287.5499996,119.4268297,,648,2013421,102770.9961
2013477,102773.999,287.5499996,119.6734261,,649,2013477,102773.999
2013533,102771.9971,287.5499996,119.5090292,,650,2013533,102771.9971
2013589,102770.9961,287.5400003,119.4226767,,651,2013589,102770.9961
2013646,102769.9951,287.5499996,119.3446296,,652,2013646,102769.9951
2013702,102772.998,287.5499996,119.591228,,653,2013702,102772.998
2013758,102772.998,287.5499996,119.591228,,654,2013758,102772.998
2013814,102773.999,287.5499996,119.6734261,,655,2013814,102773.999
2013870,102770.9961,287.5499996,119.4268297,,656,2013870,102770.9961
2013926,102771.9971,287.5499996,119.5090292,,657,2013926,102771.9971
2013983,102771.9971,287.5499996,119.5090292,,658,2013983,102771.9971
2014039,102775,287.5499996,119.7556236,,659,2014039,102775
2014095,102770.9961,287.5499996,119.4268297,,660,2014095,102770.9961
2014152,102771.9971,287.5499996,119.5090292,,661,2014152,102771.9971
2014208,102773.999,287.5499996,119.6734261,,662,2014208,102773.999
2014264,102773.999,287.5499996,119.6734261,,663,2014264,102773.999
2014320,102771.9971,287.5499996,119.5090292,,664,2014320,102771.9971
2014376,102771.9971,287.5499996,119.5090292,,665,2014376,102771.9971
2014433,102776.001,287.5499996,119.8378205,,666,2014433,102776.001
2014489,102771.9971,287.5499996,119.5090292,,667,2014489,102771.9971
2014545,102771.9971,287.5499996,119.5090292,,668,2014545,102771.9971
2014601,102772.998,287.5499996,119.591228,,669,2014601,102772.998
2014657,102776.001,287.5499996,119.8378205,,670,2014657,102776.001
2014714,102773.999,287.5400003,119.6692646,,671,2014714,102773.999
2014770,102770.9961,287.5499996,119.4268297,,672,2014770,102770.9961
2014826,102770.9961,287.5400003,119.4226767,,673,2014826,102770.9961
2014882,102771.9971,287.5400003,119.5048733,,674,2014882,102771.9971
2014938,102770.9961,287.5499996,119.4268297,,675,2014938,102770.9961
2014995,102768.0054,287.5499996,119.1812299,,676,2014995,102768.0054
2015051,102772.998,287.5400003,119.5870693,,677,2015051,102772.998
2015107,102772.998,287.5499996,119.591228,,678,2015107,102772.998
2015163,102773.999,287.5499996,119.6734261,,679,2015163,102773.999
2015220,102770.9961,287.5400003,119.4226767,,680,2015220,102770.9961
2015276,102769.9951,287.5400003,119.3404795,,681,2015276,102769.9951
2015332,102770.9961,287.5499996,119.4268297,,682,2015332,102770.9961
2015388,102770.9961,287.5499996,119.4268297,,683,2015388,102770.9961
